id,coursemoduleid,userid,completionstate,viewed,overrideby,timemodified
4072,310,318,2,,,1559752203
4073,310,186,2,,,1559752203
4074,310,769,2,,,1559752203
4075,310,47,2,,,1559752203
4076,310,41,2,,,1559752203
4077,310,54,2,,,1559752203
4078,310,49,2,,,1559752203
4079,310,53,2,,,1559752203
4080,310,135,2,,,1559752203
4081,310,60,2,,,1559752203
4082,310,46,2,,,1559752203
4083,310,69,2,,,1559752203
4084,310,72,2,,,1559752203
4085,310,692,2,,,1559752203
4086,310,59,2,,,1559752203
4087,310,75,2,,,1559752203
4090,310,148,2,,,1559752203
4091,310,55,2,,,1559752203
4092,310,70,2,,,1559752203
4093,310,63,2,,,1559752203
4094,310,62,2,,,1559752203
4095,310,66,2,,,1559752203
4096,310,74,2,,,1559752203
4097,310,143,2,,,1559752203
4099,310,39,2,,,1559752203
4100,310,68,2,,,1559752203
4101,310,52,2,,,1559752203
4102,310,71,2,,,1559752203
4103,310,303,2,,,1559752203
4104,310,176,2,,,1559752203
4105,310,73,2,,,1559752203
4106,310,43,2,,,1559752203
4107,310,81,2,,,1559752203
4108,310,64,2,,,1559752203
4109,310,734,2,,,1559752203
4110,310,56,2,,,1559752203
4098,310,58,2,,,1559752203
4112,310,309,2,,,1559752203
4113,310,94,2,,,1559752203
4114,310,77,2,,,1559752203
4115,310,262,2,,,1559752203
4116,310,771,2,,,1559752203
4117,310,86,2,,,1559752203
4118,310,96,2,,,1559752203
4119,310,203,2,,,1559752203
4120,310,397,2,,,1559752203
4121,310,67,2,,,1559752203
4122,310,83,2,,,1559752203
4124,310,93,2,,,1559752203
4125,310,85,2,,,1559752203
4126,310,242,2,,,1559752203
4127,310,101,2,,,1559752203
4128,310,87,2,,,1559752203
4129,310,89,2,,,1559752203
4130,310,735,2,,,1559752203
4131,310,91,2,,,1559752203
4132,310,97,2,,,1559752203
4133,310,270,2,,,1559752203
4134,310,113,2,,,1559752203
4135,310,106,2,,,1559752203
4136,310,543,2,,,1559752203
4137,310,129,2,,,1559752203
4138,310,44,2,,,1559752203
4088,310,449,2,,,1559752203
4140,310,107,2,,,1559752203
4141,310,178,2,,,1559752203
4142,310,112,2,,,1559752203
4143,310,120,2,,,1559752203
4144,310,104,2,,,1559752203
4145,310,99,2,,,1559752203
4146,310,128,2,,,1559752203
4147,310,127,2,,,1559752203
4148,310,121,2,,,1559752203
4149,310,131,2,,,1559752203
4150,310,109,2,,,1559752203
4151,310,114,2,,,1559752203
4152,310,117,2,,,1559752203
4153,310,116,2,,,1559752203
4154,310,193,2,,,1559752203
4155,310,122,2,,,1559752203
4157,310,151,2,,,1559752203
4158,310,772,2,,,1559752203
4159,310,159,2,,,1559752203
4160,310,160,2,,,1559752203
4161,310,712,2,,,1559752203
4162,310,141,2,,,1559752203
4163,310,158,2,,,1559752203
4164,310,156,2,,,1559752203
4165,310,162,2,,,1559752203
4166,310,157,2,,,1559752203
4167,310,139,2,,,1559752203
4168,310,153,2,,,1559752203
4169,310,204,2,,,1559752203
4170,310,155,2,,,1559752203
4171,310,136,2,,,1559752203
4172,310,150,2,,,1559752203
4174,310,137,2,,,1559752203
4175,310,144,2,,,1559752203
6179,223,400,1,0.0,,1562171127
4177,310,445,2,,,1559752203
4178,310,172,2,,,1559752203
4180,310,541,2,,,1559752203
4181,310,184,2,,,1559752203
4182,310,175,2,,,1559752203
4183,310,40,2,,,1559752203
4184,310,188,2,,,1559752203
4185,310,189,2,,,1559752203
4186,310,330,2,,,1559752203
4189,310,190,2,,,1559752203
4187,310,180,2,,,1559752203
4188,310,174,2,,,1559752203
4190,310,182,2,,,1559752203
4191,310,166,2,,,1559752203
4192,310,169,2,,,1559752203
4193,310,173,2,,,1559752203
4194,310,177,2,,,1559752203
4195,310,168,2,,,1559752203
4197,310,183,2,,,1559752203
4198,310,187,2,,,1559752203
4199,310,192,2,,,1559752203
4200,310,42,2,,,1559752203
4201,310,294,2,,,1559752203
4210,310,217,2,,,1559752203
4202,310,208,2,,,1559752203
4203,310,211,2,,,1559752203
4204,310,194,2,,,1559752203
4205,310,202,2,,,1559752203
4206,310,219,2,,,1559752203
4207,310,389,2,,,1559752203
4208,310,220,2,,,1559752203
4209,310,123,2,,,1559752203
4211,310,315,2,,,1559752203
4213,310,215,2,,,1559752203
4215,310,197,2,,,1559752203
4216,310,200,2,,,1559752203
4217,310,206,2,,,1559752203
4218,310,198,2,,,1559752203
4219,310,212,2,,,1559752203
4220,310,216,2,,,1559752203
4221,310,218,2,,,1559752203
4222,310,205,2,,,1559752203
4223,310,213,2,,,1559752203
4224,310,244,2,,,1559752203
4225,310,618,2,,,1559752203
4226,310,238,2,,,1559752203
4227,310,384,2,,,1559752203
4228,310,736,2,,,1559752203
4229,310,236,2,,,1559752203
4230,310,227,2,,,1559752203
4232,310,241,2,,,1559752203
4233,310,225,2,,,1559752203
4234,310,251,2,,,1559752203
4235,310,232,2,,,1559752203
4236,310,243,2,,,1559752203
4237,310,240,2,,,1559752203
4238,310,224,2,,,1559752203
4239,310,237,2,,,1559752203
4240,310,229,2,,,1559752203
4241,310,230,2,,,1559752203
4242,310,247,2,,,1559752203
4243,310,231,2,,,1559752203
4244,310,248,2,,,1559752203
4245,310,249,2,,,1559752203
4246,310,235,2,,,1559752203
4247,310,320,2,,,1559752203
4250,310,269,2,,,1559752203
4251,310,256,2,,,1559752203
4252,310,265,2,,,1559752203
4253,310,280,2,,,1559752203
4254,310,84,2,,,1559752203
4255,310,263,2,,,1559752203
4256,310,51,2,,,1559752203
4257,310,267,2,,,1559752203
4258,310,264,2,,,1559752203
4249,310,277,2,,,1559752203
4259,310,115,2,,,1559752203
4260,310,748,2,,,1559752203
4261,310,258,2,,,1559752203
4262,310,254,2,,,1559752203
4263,310,273,2,,,1559752203
4264,310,257,2,,,1559752203
4266,310,260,2,,,1559752203
4267,310,276,2,,,1559752203
4268,310,279,2,,,1559752203
4269,310,278,2,,,1559752203
4270,310,286,2,,,1559752203
4271,310,291,2,,,1559752203
4272,310,100,2,,,1559752203
4273,310,289,2,,,1559752203
4275,310,287,2,,,1559752203
4276,310,82,2,,,1559752203
4277,310,147,2,,,1559752203
4278,310,299,2,,,1559752203
4279,310,285,2,,,1559752203
4281,310,296,2,,,1559752203
4282,310,103,2,,,1559752203
4283,310,234,2,,,1559752203
4280,310,383,2,,,1559752203
4285,310,298,2,,,1559752203
4286,310,301,2,,,1559752203
4287,310,79,2,,,1559752203
4288,310,293,2,,,1559752203
4289,310,300,2,,,1559752203
4290,310,297,2,,,1559752203
4291,310,92,2,,,1559752203
4292,310,80,2,,,1559752203
4293,310,78,2,,,1559752203
4294,310,132,2,,,1559752203
4295,310,111,2,,,1559752203
4274,310,655,2,,,1559752203
4212,310,167,2,,,1559752203
6180,224,400,1,0.0,,1562171630
6205,329,918,1,1.0,,1562314646
4296,310,214,2,,,1559752203
4297,310,760,2,,,1559752203
4299,310,130,2,,,1559752203
4300,310,125,2,,,1559752203
4301,310,171,2,,,1559752203
4302,310,163,2,,,1559752203
4303,310,154,2,,,1559752203
4304,310,683,2,,,1559752203
4305,310,118,2,,,1559752203
4306,310,161,2,,,1559752203
4307,310,140,2,,,1559752203
4308,310,207,2,,,1559752203
4309,310,221,2,,,1559752203
4310,310,191,2,,,1559752203
4311,310,133,2,,,1559752203
4312,310,226,2,,,1559752203
4313,310,134,2,,,1559752203
4314,310,124,2,,,1559752203
4316,310,195,2,,,1559752203
4317,310,223,2,,,1559752203
4318,310,413,2,,,1559752203
4319,310,261,2,,,1559752203
4320,310,272,2,,,1559752203
4321,310,288,2,,,1559752203
4322,310,239,2,,,1559752203
4323,310,179,2,,,1559752203
4324,310,110,2,,,1559752203
4325,310,253,2,,,1559752203
4326,310,281,2,,,1559752203
4327,310,283,2,,,1559752203
4328,310,302,2,,,1559752203
4329,310,388,2,,,1559752203
4330,310,268,2,,,1559752203
4331,310,252,2,,,1559752203
4333,310,295,2,,,1559752203
4334,310,739,2,,,1559752203
4335,310,324,2,,,1559752203
4336,310,325,2,,,1559752203
4337,310,326,2,,,1559752203
4338,310,245,2,,,1559752203
4339,310,255,2,,,1559752203
4340,310,108,2,,,1559752203
4341,310,744,2,,,1559752203
4342,310,437,2,,,1559752203
4343,310,233,2,,,1559752203
4344,310,864,2,,,1559752203
4346,310,334,2,,,1559752203
4348,310,612,2,,,1559752203
4354,310,873,2,,,1559752203
4345,310,723,2,,,1559752203
4350,310,333,2,,,1559752203
4351,310,329,2,,,1559752203
4353,310,872,2,,,1559752203
4355,310,335,2,,,1559752203
4356,310,336,2,,,1559752203
4357,310,337,2,,,1559752203
4358,310,338,2,,,1559752203
4359,310,386,2,,,1559752203
4360,310,332,2,,,1559752203
4361,310,88,2,,,1559752203
4362,310,328,2,,,1559752203
4363,310,250,2,,,1559752203
4364,310,367,2,,,1559752203
4365,310,61,2,,,1559752203
4366,310,363,2,,,1559752203
4368,310,357,2,,,1559752203
4369,310,356,2,,,1559752203
4370,310,343,2,,,1559752203
4371,310,361,2,,,1559752203
4372,310,353,2,,,1559752203
4373,310,354,2,,,1559752203
4374,310,345,2,,,1559752203
4375,310,185,2,,,1559752203
4376,310,350,2,,,1559752203
4377,310,351,2,,,1559752203
4378,310,352,2,,,1559752203
4379,310,358,2,,,1559752203
4380,310,373,2,,,1559752203
4381,310,360,2,,,1559752203
4382,310,364,2,,,1559752203
4383,310,365,2,,,1559752203
4385,310,348,2,,,1559752203
4386,310,305,2,,,1559752203
4387,310,375,2,,,1559752203
4388,310,374,2,,,1559752203
4389,310,381,2,,,1559752203
4390,310,308,2,,,1559752203
4391,310,676,2,,,1559752203
4392,310,382,2,,,1559752203
4393,310,340,2,,,1559752203
4394,310,95,2,,,1559752203
4395,310,310,2,,,1559752203
4396,310,378,2,,,1559752203
4397,310,312,2,,,1559752203
4398,310,314,2,,,1559752203
4399,310,316,2,,,1559752203
4400,310,370,2,,,1559752203
4402,310,376,2,,,1559752203
4403,310,307,2,,,1559752203
4404,310,311,2,,,1559752203
4405,310,380,2,,,1559752203
4406,310,377,2,,,1559752203
4407,310,313,2,,,1559752203
4408,310,342,2,,,1559752203
4409,310,321,2,,,1559752203
4410,310,372,2,,,1559752203
4411,310,323,2,,,1559752203
4412,310,327,2,,,1559752203
4413,310,222,2,,,1559752203
4414,310,259,2,,,1559752203
4415,310,416,2,,,1559752203
6181,305,213,1,0.0,,1562172652
4417,310,349,2,,,1559752203
4418,310,368,2,,,1559752203
4420,310,322,2,,,1559752203
4421,310,210,2,,,1559752203
4422,310,783,2,,,1559752203
4423,310,346,2,,,1559752203
4424,310,317,2,,,1559752203
4425,310,98,2,,,1559752203
4426,310,331,2,,,1559752203
4427,310,339,2,,,1559752203
4428,310,359,2,,,1559752203
4429,310,379,2,,,1559752203
4430,310,387,2,,,1559752203
4431,310,282,2,,,1559752203
4432,310,266,2,,,1559752203
4433,310,424,2,,,1559752203
4434,310,428,2,,,1559752203
4435,310,65,2,,,1559752203
4437,310,631,2,,,1559752203
4438,310,420,2,,,1559752203
4439,310,423,2,,,1559752203
4440,310,421,2,,,1559752203
4441,310,564,2,,,1559752203
4442,310,418,2,,,1559752203
4443,310,431,2,,,1559752203
4444,310,425,2,,,1559752203
4445,310,426,2,,,1559752203
4446,310,430,2,,,1559752203
4447,310,392,2,,,1559752203
4448,310,532,2,,,1559752203
4449,310,393,2,,,1559752203
4450,310,394,2,,,1559752203
4451,310,138,2,,,1559752203
4452,310,738,2,,,1559752203
4454,310,656,2,,,1559752203
4455,310,401,2,,,1559752203
4456,310,407,2,,,1559752203
4457,310,403,2,,,1559752203
4458,310,417,2,,,1559752203
4459,310,405,2,,,1559752203
4460,310,408,2,,,1559752203
4461,310,406,2,,,1559752203
4462,310,412,2,,,1559752203
4463,310,415,2,,,1559752203
4464,310,398,2,,,1559752203
4465,310,429,2,,,1559752203
4466,310,404,2,,,1559752203
4467,310,396,2,,,1559752203
4468,310,433,2,,,1559752203
4469,310,422,2,,,1559752203
4471,310,414,2,,,1559752203
4472,310,48,2,,,1559752203
4474,310,461,2,,,1559752203
4475,310,443,2,,,1559752203
4476,310,435,2,,,1559752203
4477,310,436,2,,,1559752203
4473,310,170,2,,,1559752203
4478,310,438,2,,,1559752203
4479,310,439,2,,,1559752203
4480,310,451,2,,,1559752203
4481,310,441,2,,,1559752203
4482,310,442,2,,,1559752203
4483,310,452,2,,,1559752203
4484,310,444,2,,,1559752203
4485,310,448,2,,,1559752203
4486,310,446,2,,,1559752203
4488,310,440,2,,,1559752203
4489,310,450,2,,,1559752203
4490,310,455,2,,,1559752203
4491,310,454,2,,,1559752203
4492,310,456,2,,,1559752203
4493,310,432,2,,,1559752203
4494,310,770,2,,,1559752203
4495,310,713,2,,,1559752203
4496,310,479,2,,,1559752203
4497,310,457,2,,,1559752203
4498,310,458,2,,,1559752203
4499,310,473,2,,,1559752203
4500,310,476,2,,,1559752203
4501,310,274,2,,,1559752203
4502,310,460,2,,,1559752203
4503,310,462,2,,,1559752203
4505,310,465,2,,,1559752203
4506,310,466,2,,,1559752203
4507,310,469,2,,,1559752203
4508,310,471,2,,,1559752203
4509,310,472,2,,,1559752203
4510,310,474,2,,,1559752203
4511,310,477,2,,,1559752203
4512,310,478,2,,,1559752203
4513,310,481,2,,,1559752203
4514,310,395,2,,,1559752203
4515,310,470,2,,,1559752203
4516,310,453,2,,,1559752203
4517,310,509,2,,,1559752203
4518,310,489,2,,,1559752203
4519,310,609,2,,,1559752203
4520,310,497,2,,,1559752203
4522,310,490,2,,,1559752203
4523,310,512,2,,,1559752203
4524,310,487,2,,,1559752203
4525,310,488,2,,,1559752203
4526,310,495,2,,,1559752203
4527,310,491,2,,,1559752203
4528,310,493,2,,,1559752203
4529,310,496,2,,,1559752203
4530,310,498,2,,,1559752203
4531,310,500,2,,,1559752203
4532,310,502,2,,,1559752203
4533,310,503,2,,,1559752203
4534,310,504,2,,,1559752203
4535,310,506,2,,,1559752203
6182,100,930,1,0.0,,1562239057
4536,310,507,2,,,1559752203
4537,310,508,2,,,1559752203
4539,310,486,2,,,1559752203
4540,310,501,2,,,1559752203
4541,310,533,2,,,1559752203
4542,310,524,2,,,1559752203
4543,310,896,2,,,1559752203
4544,310,517,2,,,1559752203
4545,310,146,2,,,1559752203
4546,310,410,2,,,1559752203
4547,310,526,2,,,1559752203
4548,310,528,2,,,1559752203
4549,310,534,2,,,1559752203
4550,310,525,2,,,1559752203
4551,310,514,2,,,1559752203
4552,310,516,2,,,1559752203
4553,310,520,2,,,1559752203
4554,310,518,2,,,1559752203
4556,310,523,2,,,1559752203
4557,310,529,2,,,1559752203
4558,310,530,2,,,1559752203
4559,310,531,2,,,1559752203
4560,310,536,2,,,1559752203
4561,310,537,2,,,1559752203
4562,310,538,2,,,1559752203
4563,310,539,2,,,1559752203
4564,310,540,2,,,1559752203
4565,310,794,2,,,1559752203
4566,310,548,2,,,1559752203
4567,310,561,2,,,1559752203
4568,310,565,2,,,1559752203
4569,310,522,2,,,1559752203
4570,310,559,2,,,1559752203
4571,310,554,2,,,1559752203
4573,310,555,2,,,1559752203
4574,310,552,2,,,1559752203
4575,310,567,2,,,1559752203
4576,310,544,2,,,1559752203
4577,310,545,2,,,1559752203
4578,310,546,2,,,1559752203
4579,310,547,2,,,1559752203
4580,310,551,2,,,1559752203
4581,310,553,2,,,1559752203
4582,310,556,2,,,1559752203
4583,310,558,2,,,1559752203
4584,310,560,2,,,1559752203
4585,310,562,2,,,1559752203
4586,310,568,2,,,1559752203
4587,310,570,2,,,1559752203
4588,310,578,2,,,1559752203
4591,310,467,2,,,1559752203
4592,310,595,2,,,1559752203
4593,310,598,2,,,1559752203
4594,310,572,2,,,1559752203
4595,310,575,2,,,1559752203
4596,310,576,2,,,1559752203
4597,310,577,2,,,1559752203
4598,310,579,2,,,1559752203
4599,310,591,2,,,1559752203
4600,310,583,2,,,1559752203
4601,310,585,2,,,1559752203
4602,310,582,2,,,1559752203
4603,310,588,2,,,1559752203
4604,310,589,2,,,1559752203
4605,310,590,2,,,1559752203
4606,310,592,2,,,1559752203
4608,310,597,2,,,1559752203
4609,310,584,2,,,1559752203
4610,310,587,2,,,1559752203
4611,310,710,2,,,1559752203
4612,310,608,2,,,1559752203
4613,310,620,2,,,1559752203
4616,310,903,2,,,1559752203
4614,310,602,2,,,1559752203
4615,310,603,2,,,1559752203
4617,310,601,2,,,1559752203
4618,310,604,2,,,1559752203
4619,310,606,2,,,1559752203
4620,310,617,2,,,1559752203
4621,310,610,2,,,1559752203
4622,310,613,2,,,1559752203
4623,310,614,2,,,1559752203
4625,310,619,2,,,1559752203
4626,310,615,2,,,1559752203
4627,310,621,2,,,1559752203
4628,310,622,2,,,1559752203
4629,310,623,2,,,1559752203
4630,310,624,2,,,1559752203
4631,310,625,2,,,1559752203
4632,310,627,2,,,1559752203
4633,310,711,2,,,1559752203
4634,310,165,2,,,1559752203
4635,310,650,2,,,1559752203
4636,310,642,2,,,1559752203
4637,310,629,2,,,1559752203
4638,310,633,2,,,1559752203
4639,310,634,2,,,1559752203
4640,310,635,2,,,1559752203
4642,310,637,2,,,1559752203
4643,310,638,2,,,1559752203
4644,310,639,2,,,1559752203
4645,310,641,2,,,1559752203
4646,310,643,2,,,1559752203
4647,310,644,2,,,1559752203
4648,310,645,2,,,1559752203
4649,310,647,2,,,1559752203
4650,310,648,2,,,1559752203
4651,310,649,2,,,1559752203
4652,310,651,2,,,1559752203
4653,310,652,2,,,1559752203
4654,310,654,2,,,1559752203
4655,310,630,2,,,1559752203
6183,102,930,1,0.0,,1562239060
4657,310,385,2,,,1559752203
4658,310,682,2,,,1559752203
4660,310,672,2,,,1559752203
4661,310,459,2,,,1559752203
4662,310,657,2,,,1559752203
4663,310,659,2,,,1559752203
4664,310,660,2,,,1559752203
4665,310,663,2,,,1559752203
4666,310,664,2,,,1559752203
4667,310,665,2,,,1559752203
4668,310,666,2,,,1559752203
4669,310,669,2,,,1559752203
4670,310,670,2,,,1559752203
4671,310,671,2,,,1559752203
4672,310,673,2,,,1559752203
4673,310,674,2,,,1559752203
4674,310,677,2,,,1559752203
4675,310,678,2,,,1559752203
4677,310,680,2,,,1559752203
4678,310,667,2,,,1559752203
4679,310,593,2,,,1559752203
4681,310,482,2,,,1559752203
4682,310,483,2,,,1559752203
4683,310,485,2,,,1559752203
4684,310,492,2,,,1559752203
4685,310,499,2,,,1559752203
4686,310,505,2,,,1559752203
4687,310,511,2,,,1559752203
4688,310,515,2,,,1559752203
4689,310,521,2,,,1559752203
4690,310,527,2,,,1559752203
4691,310,475,2,,,1559752203
4692,310,557,2,,,1559752203
4693,310,513,2,,,1559752203
4680,310,607,2,,,1559752203
4695,310,563,2,,,1559752203
4696,310,569,2,,,1559752203
4697,310,571,2,,,1559752203
4698,310,484,2,,,1559752203
4699,310,535,2,,,1559752203
4700,310,542,2,,,1559752203
4701,310,362,2,,,1559752203
4702,310,693,2,,,1559752203
4703,310,706,2,,,1559752203
4704,310,700,2,,,1559752203
4706,310,684,2,,,1559752203
4707,310,685,2,,,1559752203
4708,310,687,2,,,1559752203
4709,310,689,2,,,1559752203
4710,310,690,2,,,1559752203
4712,310,694,2,,,1559752203
4713,310,696,2,,,1559752203
4714,310,697,2,,,1559752203
4715,310,698,2,,,1559752203
4716,310,699,2,,,1559752203
4717,310,701,2,,,1559752203
4718,310,703,2,,,1559752203
4719,310,704,2,,,1559752203
4720,310,705,2,,,1559752203
4721,310,707,2,,,1559752203
4722,310,709,2,,,1559752203
4723,310,715,2,,,1559752203
4724,310,716,2,,,1559752203
4705,310,341,2,,,1559752203
4725,310,573,2,,,1559752203
4726,310,580,2,,,1559752203
4728,310,599,2,,,1559752203
4729,310,600,2,,,1559752203
4730,310,605,2,,,1559752203
4731,310,646,2,,,1559752203
4733,310,626,2,,,1559752203
4734,310,628,2,,,1559752203
4736,310,640,2,,,1559752203
4737,310,688,2,,,1559752203
4738,310,653,2,,,1559752203
4739,310,658,2,,,1559752203
4740,310,661,2,,,1559752203
4741,310,668,2,,,1559752203
4742,310,675,2,,,1559752203
4743,310,681,2,,,1559752203
4744,310,695,2,,,1559752203
4745,310,702,2,,,1559752203
4732,310,611,2,,,1559752203
4735,310,409,2,,,1559752203
4747,310,574,2,,,1559752203
4748,310,730,2,,,1559752203
4749,310,719,2,,,1559752203
4750,310,720,2,,,1559752203
4751,310,721,2,,,1559752203
4753,310,733,2,,,1559752203
4754,310,725,2,,,1559752203
4755,310,434,2,,,1559752203
4757,310,726,2,,,1559752203
4758,310,728,2,,,1559752203
4752,310,594,2,,,1559752203
4759,310,714,2,,,1559752203
4760,310,722,2,,,1559752203
4761,310,731,2,,,1559752203
4763,310,727,2,,,1559752203
4756,310,581,2,,,1559752203
4764,310,753,2,,,1559752203
4765,310,729,2,,,1559752203
4766,310,468,2,,,1559752203
4767,310,724,2,,,1559752203
4768,310,718,2,,,1559752203
4769,310,732,2,,,1559752203
4770,310,390,2,,,1559752203
4771,310,749,2,,,1559752203
4772,310,199,2,,,1559752203
4773,310,797,2,,,1559752203
4774,310,754,2,,,1559752203
4775,310,751,2,,,1559752203
4779,310,201,2,,,1559752203
4776,310,765,2,,,1559752203
4778,310,757,2,,,1559752203
4780,310,745,2,,,1559752203
4792,310,758,2,,,1559752203
4781,310,746,2,,,1559752203
4782,310,742,2,,,1559752203
4783,310,766,2,,,1559752203
4784,310,762,2,,,1559752203
4785,310,763,2,,,1559752203
4786,310,767,2,,,1559752203
4787,310,741,2,,,1559752203
4788,310,759,2,,,1559752203
4789,310,743,2,,,1559752203
4790,310,750,2,,,1559752203
4791,310,764,2,,,1559752203
4793,310,761,2,,,1559752203
4795,310,773,2,,,1559752203
4799,310,347,2,,,1559752203
4800,310,800,2,,,1559752203
4801,310,912,2,,,1559752203
4802,310,747,2,,,1559752203
4803,310,756,2,,,1559752203
4804,310,464,2,,,1559752203
4805,310,549,2,,,1559752203
4806,310,803,2,,,1559752203
4807,310,804,2,,,1559752203
4808,310,802,2,,,1559752203
4809,310,913,2,,,1559752203
4810,310,893,2,,,1559752203
4811,310,894,2,,,1559752203
4796,310,586,2,,,1559752203
4812,310,752,2,,,1559752203
4813,310,102,2,,,1559752203
4815,310,828,2,,,1559752203
4797,310,344,2,,,1559752203
4816,310,814,2,,,1559752203
4817,310,885,2,,,1559752203
4818,310,827,2,,,1559752203
4819,310,809,2,,,1559752203
4820,310,810,2,,,1559752203
4821,310,811,2,,,1559752203
4822,310,816,2,,,1559752203
4823,310,819,2,,,1559752203
4824,310,820,2,,,1559752203
4825,310,821,2,,,1559752203
4826,310,822,2,,,1559752203
4827,310,823,2,,,1559752203
4828,310,824,2,,,1559752203
4829,310,830,2,,,1559752203
4831,310,815,2,,,1559752203
4832,310,831,2,,,1559752203
4833,310,832,2,,,1559752203
4834,310,833,2,,,1559752203
4835,310,835,2,,,1559752203
4836,310,817,2,,,1559752203
4837,310,813,2,,,1559752203
4838,310,826,2,,,1559752203
4839,310,863,2,,,1559752203
4840,310,846,2,,,1559752203
4841,310,808,2,,,1559752203
4842,310,774,2,,,1559752203
4843,310,776,2,,,1559752203
4844,310,778,2,,,1559752203
4845,310,779,2,,,1559752203
4846,310,781,2,,,1559752203
4848,310,837,2,,,1559752203
4849,310,839,2,,,1559752203
4850,310,841,2,,,1559752203
4851,310,845,2,,,1559752203
4852,310,848,2,,,1559752203
4853,310,850,2,,,1559752203
4854,310,840,2,,,1559752203
4855,310,777,2,,,1559752203
4856,310,775,2,,,1559752203
4857,310,843,2,,,1559752203
4858,310,849,2,,,1559752203
4859,310,780,2,,,1559752203
4860,310,847,2,,,1559752203
4861,310,916,2,,,1559752203
4867,310,795,2,,,1559752203
4862,310,787,2,,,1559752203
4864,310,790,2,,,1559752203
4865,310,793,2,,,1559752203
4866,310,792,2,,,1559752203
4874,310,818,2,,,1559752203
4868,310,838,2,,,1559752203
4869,310,805,2,,,1559752203
4870,310,806,2,,,1559752203
4871,310,786,2,,,1559752203
4872,310,812,2,,,1559752203
4873,310,836,2,,,1559752203
4875,310,799,2,,,1559752203
4876,310,785,2,,,1559752203
4877,310,807,2,,,1559752203
4878,310,784,2,,,1559752203
4879,310,789,2,,,1559752203
4880,310,834,2,,,1559752203
4882,310,796,2,,,1559752203
4883,310,798,2,,,1559752203
4884,310,852,2,,,1559752203
4885,310,853,2,,,1559752203
4886,310,881,2,,,1559752203
4893,310,865,2,,,1559752203
4887,310,878,2,,,1559752203
4888,310,50,2,,,1559752203
4889,310,866,2,,,1559752203
4890,310,870,2,,,1559752203
4891,310,897,2,,,1559752203
4892,310,869,2,,,1559752203
4894,310,868,2,,,1559752203
4895,310,871,2,,,1559752203
6206,330,918,1,1.0,,1562314689
4946,293,165,1,0.0,,1559165938
4947,307,165,1,0.0,,1559165957
4948,309,165,1,0.0,,1559166209
4949,263,341,1,0.0,,1559168067
4951,276,341,1,0.0,,1559168353
4952,282,246,1,0.0,,1559208558
4953,284,246,1,0.0,,1559208643
4954,89,865,2,0.0,,1559209977
4955,309,90,1,0.0,,1559213729
4956,300,90,1,0.0,,1559213756
4957,296,90,1,0.0,,1559213833
4958,301,90,1,0.0,,1559213869
6226,329,290,1,1.0,,1562329383
4960,302,90,1,0.0,,1559214164
4961,302,369,1,0.0,,1559230070
4962,301,369,1,0.0,,1559230454
4963,95,607,2,0.0,,1559233277
4964,95,842,2,0.0,,1559259709
4950,264,341,1,1.0,,1559285211
4965,93,341,2,0.0,,1559311025
4966,286,246,1,0.0,,1559317216
4967,278,246,1,0.0,,1559317226
4968,281,246,1,0.0,,1559317307
4969,95,341,2,0.0,,1559322003
4970,303,246,1,0.0,,1559322230
4971,97,341,2,0.0,,1559329426
4972,99,341,2,0.0,,1559418853
4973,305,409,1,0.0,,1559468693
4974,303,409,1,0.0,,1559468697
4975,293,409,1,0.0,,1559468802
4976,304,409,1,0.0,,1559468804
4977,307,409,1,0.0,,1559468816
4978,309,409,1,0.0,,1559468820
4979,300,409,1,0.0,,1559468829
4980,296,409,1,0.0,,1559468834
4981,301,409,1,0.0,,1559468835
4982,302,409,1,0.0,,1559468839
4983,261,594,1,0.0,,1559514846
4984,265,38,0,1.0,,0
4985,289,38,0,1.0,,0
4986,305,58,0,0.0,,1559581233
4989,263,758,1,0.0,,1559626350
4990,264,758,0,1.0,,0
4991,264,58,0,1.0,,0
4994,305,917,1,0.0,,1559725356
4995,303,917,1,0.0,,1559725359
5004,263,917,1,0.0,,1559726459
4997,300,917,1,0.0,,1559726103
4998,296,917,1,0.0,,1559726104
4999,301,917,1,0.0,,1559726106
4996,302,917,1,0.0,,1559726107
5001,307,917,1,0.0,,1559726121
5002,304,917,1,0.0,,1559726122
5003,293,917,1,0.0,,1559726123
5005,264,917,1,1.0,,1559726760
5006,276,917,1,0.0,,1559726977
5007,261,917,1,0.0,,1559727931
4068,310,36,2,,,1559752203
4071,310,400,2,,,1559752203
4089,310,37,2,,,1559752203
4590,310,284,2,,,1559752203
4111,310,369,2,,,1559752203
4176,310,90,2,,,1559752203
4123,310,57,2,,,1559752203
4897,310,875,2,,,1559752203
4898,310,876,2,,,1559752203
4899,310,877,2,,,1559752203
4900,310,880,2,,,1559752203
4901,310,882,2,,,1559752203
4902,310,883,2,,,1559752203
4903,310,879,2,,,1559752203
4904,310,867,2,,,1559752203
4905,310,884,2,,,1559752203
4906,310,856,2,,,1559752203
4907,310,854,2,,,1559752203
4908,310,855,2,,,1559752203
4909,310,857,2,,,1559752203
4910,310,858,2,,,1559752203
4911,310,859,2,,,1559752203
4913,310,886,2,,,1559752203
4914,310,861,2,,,1559752203
4915,310,895,2,,,1559752203
4916,310,825,2,,,1559752203
4917,310,862,2,,,1559752203
4918,310,892,2,,,1559752203
