id,itemid,userid,rawgrade,rawgrademax,rawgrademin,rawscaleid,usermodified,finalgrade,hidden,locked,locktime,exported,overridden,excluded,feedback,feedbackformat,information,informationformat,timecreated,timemodified,aggregationstatus,aggregationweight
2870,32,102,100.0,100.0,0.0,,102.0,100.0,0,0,0,0,0,0,,0,,0,1556638723.0,1556638723.0,used,0.11111
2872,31,102,100.0,100.0,0.0,,102.0,100.0,0,0,0,0,0,0,,0,,0,1556638344.0,1556638344.0,used,0.11111
2871,30,102,100.0,100.0,0.0,,102.0,100.0,0,0,0,0,0,0,,0,,0,1556633910.0,1556633910.0,used,0.11111
2869,29,102,100.0,100.0,0.0,,102.0,100.0,0,0,0,0,0,0,,0,,0,1556633684.0,1556633684.0,used,0.11111
2867,28,102,100.0,100.0,0.0,,102.0,100.0,0,0,0,0,0,0,,0,,0,1556633103.0,1556633103.0,used,0.11111
2960,38,185,,200.0,0.0,,,188.88883,0,0,0,0,0,0,,0,,0,,1557926659.0,used,1.0
2876,36,102,100.0,100.0,0.0,,102.0,100.0,0,0,0,0,0,0,,0,,0,1556640145.0,1556640145.0,used,0.11111
2868,38,102,,900.0,0.0,,,900.0,0,0,0,0,0,0,,0,,0,,1556640145.0,used,1.0
2878,27,102,,900.0,0.0,,,900.0,0,0,0,0,0,0,,0,,0,,1556640145.0,unknown,
2980,140,607,100.0,100.0,0.0,,607.0,100.0,0,0,0,0,0,0,,0,,0,,1557230240.0,used,0.49505
2944,140,742,100.0,100.0,0.0,,742.0,100.0,0,0,0,0,0,0,,0,,0,,1557045886.0,used,0.5
2986,128,686,,110.0,0.0,,,108.0,0,0,0,0,0,0,,0,,0,,1557827082.0,unknown,
2981,132,607,,202.0,0.0,,,182.0,0,0,0,0,0,0,,0,,0,,1563289035.0,unknown,
2970,27,185,,200.0,0.0,,,188.88883,0,0,0,0,0,0,,0,,0,,1557926659.0,unknown,
2962,32,185,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2951,137,420,15.0,100.0,0.0,,420.0,15.0,0,0,0,0,0,0,,0,,0,1557224490.0,1557224490.0,used,0.5
2973,127,420,9.0,12.0,0.0,,420.0,9.0,0,0,0,0,0,0,,0,,0,1557226371.0,1557226371.0,used,1.0
2963,30,185,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2964,31,185,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2965,33,185,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2874,35,102,100.0,100.0,0.0,,102.0,100.0,0,0,0,0,0,0,,0,,0,1556639575.0,1556639575.0,used,0.11111
2875,34,102,100.0,100.0,0.0,,102.0,100.0,0,0,0,0,0,0,,0,,0,1556639269.0,1556639269.0,used,0.11111
2947,138,742,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2948,139,742,,2.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2966,35,185,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2967,34,185,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2968,36,185,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2969,37,185,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2828,30,410,100.0,100.0,0.0,,410.0,100.0,0,0,0,0,0,0,,0,,0,1556698374.0,1556698374.0,used,0.25
2982,137,607,80.0,100.0,0.0,,607.0,80.0,0,0,0,0,0,0,,0,,0,1558439513.0,1558439513.0,used,0.49505
2946,137,742,40.0,100.0,0.0,,742.0,40.0,0,0,0,0,0,0,,0,,0,1558054390.0,1558054391.0,used,0.5
2984,139,607,2.0,2.0,1.0,2.0,2.0,2.0,0,0,0,0,0,0,,0,,0,,1563289035.0,used,0.0099
2975,130,420,,5.0,1.0,3.0,420.0,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2977,135,420,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2835,27,410,,400.0,0.0,,,367.42427,0,0,0,0,0,0,,0,,0,,1564597508.0,unknown,
2983,138,607,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2985,130,686,,5.0,1.0,3.0,686.0,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2945,132,742,,200.0,0.0,,,140.0,0,0,0,0,0,0,,0,,0,,1558054391.0,unknown,
2979,136,420,8.66667,10.0,0.0,,3.0,8.66667,0,0,0,0,0,0,,0,,0,1557228351.0,1557827069.0,used,0.09091
2987,135,686,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3007,130,440,,5.0,1.0,3.0,440.0,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2995,129,409,100.0,100.0,0.0,,409.0,100.0,0,0,0,0,0,0,,0,,0,,1558772873.0,used,1.0
2991,126,480,,12.0,0.0,,,5.0,0,0,0,0,0,0,,0,,0,,1557251757.0,unknown,
2990,127,480,5.0,12.0,0.0,,480.0,5.0,0,0,0,0,0,0,,0,,0,1557251757.0,1557251757.0,used,1.0
2992,130,409,,5.0,1.0,3.0,409.0,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2994,135,409,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2996,136,409,,10.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2998,126,541,,12.0,0.0,,,1.0,0,0,0,0,0,0,,0,,0,,1557267002.0,unknown,
2997,127,541,1.0,12.0,0.0,,541.0,1.0,0,0,0,0,0,0,,0,,0,1557267002.0,1557267002.0,used,1.0
3000,132,541,,100.0,0.0,,,100.0,0,0,0,0,0,0,,0,,0,,1557267569.0,unknown,
2999,140,541,100.0,100.0,0.0,,541.0,100.0,0,0,0,0,0,0,,0,,0,,1557267569.0,used,1.0
3001,137,541,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3002,138,541,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3003,139,541,,2.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3400,28,198,58.33333,100.0,0.0,,198.0,58.33333,0,0,0,0,0,0,,0,,0,1561309485.0,1561309485.0,used,1.0
2109,38,228,,900.0,0.0,,,818.16378,0,0,0,0,0,0,,0,,0,,1557916979.0,used,1.0
3006,135,440,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3410,37,198,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2993,128,409,,100.0,0.0,,,100.0,0,0,0,0,0,0,,0,,0,,1558772873.0,unknown,
3409,36,198,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2110,29,228,81.81818,100.0,0.0,,228.0,81.81818,0,0,0,0,0,0,,0,,0,1557656911.0,1557656911.0,used,0.11111
2989,136,686,8.0,10.0,0.0,,3.0,8.0,0,0,0,0,0,0,,0,,0,1557242623.0,1557827082.0,used,0.09091
3012,138,440,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3013,139,440,,2.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2988,129,686,100.0,100.0,0.0,,686.0,100.0,0,0,0,0,0,0,,0,,0,,1557241687.0,used,0.90909
3009,140,440,100.0,100.0,0.0,,440.0,100.0,0,0,0,0,0,0,,0,,0,,1557578768.0,used,0.5
3011,137,440,100.0,100.0,0.0,,440.0,100.0,0,0,0,0,0,0,,0,,0,1557587046.0,1557587046.0,used,0.5
3010,132,440,,200.0,0.0,,,200.0,0,0,0,0,0,0,,0,,0,,1557587047.0,unknown,
3408,34,198,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3015,126,846,,12.0,0.0,,,11.0,0,0,0,0,0,0,,0,,0,,1557662265.0,unknown,
3014,127,846,11.0,12.0,0.0,,846.0,11.0,0,0,0,0,0,0,,0,,0,1557662265.0,1557662265.0,used,1.0
3005,128,440,,110.0,0.0,,,108.66667,0,0,0,0,0,0,,0,,0,,1557827109.0,unknown,
3018,29,846,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3019,32,846,88.88889,100.0,0.0,,846.0,88.88889,0,0,0,0,0,0,,0,,0,1557663886.0,1557663886.0,used,0.125
3021,31,846,100.0,100.0,0.0,,846.0,100.0,0,0,0,0,0,0,,0,,0,1557663304.0,1557663305.0,used,0.125
3020,30,846,100.0,100.0,0.0,,846.0,100.0,0,0,0,0,0,0,,0,,0,1557663058.0,1557663058.0,used,0.125
3016,28,846,100.0,100.0,0.0,,846.0,100.0,0,0,0,0,0,0,,0,,0,1557662904.0,1557662904.0,used,0.125
3008,136,440,8.66667,10.0,0.0,,3.0,8.66667,0,0,0,0,0,0,,0,,0,1557577560.0,1557827109.0,used,0.09091
2108,28,228,83.33333,100.0,0.0,,228.0,83.33333,0,0,0,0,0,0,,0,,0,1557916979.0,1557916979.0,used,0.11111
3004,129,440,100.0,100.0,0.0,,440.0,100.0,0,0,0,0,0,0,,0,,0,,1557574467.0,used,0.90909
3407,35,198,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3406,33,198,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3405,31,198,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3404,30,198,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3026,37,846,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3030,29,777,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3031,32,777,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3032,30,777,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3033,31,777,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3034,33,777,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3035,35,777,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3036,34,777,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3037,36,777,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3038,37,777,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3017,38,846,,800.0,0.0,,,774.60318,0,0,0,0,0,0,,0,,0,,1557665003.0,used,1.0
3025,36,846,85.71429,100.0,0.0,,846.0,85.71429,0,0,0,0,0,0,,0,,0,1557665003.0,1557665003.0,used,0.125
3023,35,846,100.0,100.0,0.0,,846.0,100.0,0,0,0,0,0,0,,0,,0,1557664843.0,1557664843.0,used,0.125
3024,34,846,100.0,100.0,0.0,,846.0,100.0,0,0,0,0,0,0,,0,,0,1557664580.0,1557664580.0,used,0.125
3022,33,846,100.0,100.0,0.0,,846.0,100.0,0,0,0,0,0,0,,0,,0,1557664230.0,1557664230.0,used,0.125
3027,27,846,,800.0,0.0,,,774.60318,0,0,0,0,0,0,,0,,0,,1557665003.0,unknown,
3403,32,198,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3040,28,759,75.0,100.0,0.0,,759.0,75.0,0,0,0,0,0,0,,0,,0,1557759178.0,1557759178.0,used,1.0
3028,28,777,27.77783,100.0,0.0,,777.0,27.77783,0,0,0,0,0,0,,0,,0,1557693796.0,1557693796.0,used,1.0
3029,38,777,,100.0,0.0,,,27.77783,0,0,0,0,0,0,,0,,0,,1557693796.0,used,1.0
3039,27,777,,100.0,0.0,,,27.77783,0,0,0,0,0,0,,0,,0,,1557693796.0,unknown,
3050,37,759,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3049,36,759,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3048,34,759,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3047,35,759,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3046,33,759,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3045,31,759,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3044,30,759,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3043,32,759,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3042,29,759,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3051,27,759,,100.0,0.0,,,75.0,0,0,0,0,0,0,,0,,0,,1557759178.0,unknown,
3056,136,843,9.33333,10.0,0.0,,3.0,9.33333,0,0,0,0,0,0,,0,,0,1557782902.0,1557827146.0,used,0.09091
3041,38,759,,100.0,0.0,,,75.0,0,0,0,0,0,0,,0,,0,,1557759178.0,used,1.0
3055,130,843,,5.0,1.0,3.0,843.0,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3402,29,198,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2119,27,228,,900.0,0.0,,,818.16378,0,0,0,0,0,0,,0,,0,,1557916979.0,unknown,
2114,33,228,100.0,100.0,0.0,,228.0,100.0,0,0,0,0,0,0,,0,,0,1557767039.0,1557767039.0,used,0.11111
3411,27,198,,100.0,0.0,,,58.33333,0,0,0,0,0,0,,0,,0,,1561309485.0,unknown,
3054,135,843,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3058,126,843,,12.0,0.0,,,0.0,0,0,0,0,0,0,,0,,0,,1557783848.0,unknown,
3057,127,843,0.0,12.0,0.0,,843.0,0.0,0,0,0,0,0,0,,0,,0,1557783848.0,1557783848.0,used,1.0
3053,128,843,,110.0,0.0,,,109.33333,0,0,0,0,0,0,,0,,0,,1557827123.0,unknown,
2112,30,228,100.0,100.0,0.0,,228.0,100.0,0,0,0,0,0,0,,0,,0,1557658634.0,1557658634.0,used,0.11111
3052,129,843,100.0,100.0,0.0,,843.0,100.0,0,0,0,0,0,0,,0,,0,,1557781997.0,used,0.90909
3059,28,50,100.0,100.0,0.0,,50.0,100.0,0,0,0,0,0,0,,0,,0,1557804963.0,1557804963.0,used,1.0
3061,29,50,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3062,32,50,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3063,30,50,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3064,31,50,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3065,33,50,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3066,35,50,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3067,34,50,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3068,36,50,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3069,37,50,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3070,27,50,,100.0,0.0,,,100.0,0,0,0,0,0,0,,0,,0,,1557804963.0,unknown,
3060,38,50,,100.0,0.0,,,100.0,0,0,0,0,0,0,,0,,0,,1557804963.0,used,1.0
2799,136,594,9.33333,10.0,0.0,,3.0,9.33333,0,0,0,0,0,0,,0,,0,1556322215.0,1557826959.0,used,0.09091
2798,129,594,100.0,100.0,0.0,,594.0,100.0,0,0,0,0,0,0,,0,,0,,1556321093.0,used,0.90909
2858,129,434,100.0,100.0,0.0,,434.0,100.0,0,0,0,0,0,0,,0,,0,,1556778066.0,used,0.90909
385,130,185,5.0,5.0,1.0,3.0,185.0,5.0,0,0,0,0,0,0,,0,,0,,1557826984.0,used,0.02326
2895,136,757,8.0,10.0,0.0,,3.0,8.0,0,0,0,0,0,0,,0,,0,1556652278.0,1557826985.0,used,0.09091
2894,129,757,100.0,100.0,0.0,,757.0,100.0,0,0,0,0,0,0,,0,,0,,1556651525.0,used,0.90909
2823,136,411,7.33333,10.0,0.0,,3.0,7.33333,0,0,0,0,0,0,,0,,0,1556819486.0,1557827014.0,used,0.09091
2822,129,411,100.0,100.0,0.0,,411.0,100.0,0,0,0,0,0,0,,0,,0,,1556379966.0,used,0.90909
2910,136,747,8.66667,10.0,0.0,,3.0,8.66667,0,0,0,0,0,0,,0,,0,1556705654.0,1557827027.0,used,1.0
3401,38,198,,100.0,0.0,,,58.33333,0,0,0,0,0,0,,0,,0,,1561309485.0,used,1.0
2935,129,742,100.0,100.0,0.0,,742.0,100.0,0,0,0,0,0,0,,0,,0,,1556911513.0,used,0.90909
2936,136,742,8.66667,10.0,0.0,,3.0,8.66667,0,0,0,0,0,0,,0,,0,1556913528.0,1557827053.0,used,0.09091
2978,129,420,100.0,100.0,0.0,,420.0,100.0,0,0,0,0,0,0,,0,,0,,1557227303.0,used,0.90909
1310,128,149,,110.0,0.0,,,109.33333,0,0,0,0,0,0,,0,,0,,1557827093.0,unknown,
1313,136,149,9.33333,10.0,0.0,,3.0,9.33333,0,0,0,0,0,0,,0,,0,1557492400.0,1557827093.0,used,0.09091
2843,129,449,100.0,100.0,0.0,,449.0,100.0,0,0,0,0,0,0,,0,,0,,1557817629.0,used,0.90909
1883,136,344,9.33333,10.0,0.0,,3.0,9.33333,0,0,0,0,0,0,,0,,0,1553689685.0,1557827279.0,used,0.09091
1882,129,344,100.0,100.0,0.0,,344.0,100.0,0,0,0,0,0,0,,0,,0,,1553285914.0,used,0.90909
3071,28,775,100.0,100.0,0.0,,775.0,100.0,0,0,0,0,0,0,,0,,0,1557827415.0,1557827415.0,used,0.2
3081,37,775,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3080,36,775,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3079,34,775,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3078,35,775,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3077,33,775,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3497,155,591,,10.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3496,154,591,,10.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3076,31,775,87.5,100.0,0.0,,775.0,87.5,0,0,0,0,0,0,,0,,0,1557840259.0,1557840259.0,used,0.2
3495,157,591,1.5,10.0,0.0,,3.0,1.5,0,0,0,0,0,0,,0,,0,1563791200.0,1564133034.0,used,0.14286
3487,148,581,,90.0,0.0,,,71.00401,0,0,0,0,0,0,,0,,0,,1564134229.0,unknown,
3094,27,449,,900.0,0.0,,,735.29937,0,0,0,0,0,0,,0,,0,,1557926347.0,unknown,
3452,153,3,,10.0,0.0,,3.0,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3456,154,3,,10.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3457,155,3,,10.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3415,138,924,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3416,139,924,,2.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
2116,34,228,100.0,100.0,0.0,,228.0,100.0,0,0,0,0,0,0,,0,,0,1557768257.0,1557768257.0,used,0.11111
3454,156,3,,10.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3455,157,3,,10.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3093,37,449,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3412,140,924,100.0,100.0,0.0,,924.0,100.0,0,0,0,0,0,0,,0,,0,,1561728495.0,used,0.5
3413,132,924,,200.0,0.0,,,190.0,0,0,0,0,0,0,,0,,0,,1561912007.0,unknown,
3096,126,844,,12.0,0.0,,,10.0,0,0,0,0,0,0,,0,,0,,1557838211.0,unknown,
3072,38,775,,500.0,0.0,,,455.1768,0,0,0,0,0,0,,0,,0,,1557841695.0,used,1.0
3073,29,775,78.78791,100.0,0.0,,775.0,78.78791,0,0,0,0,0,0,,0,,0,1557833973.0,1557833973.0,used,0.2
3075,30,775,88.88889,100.0,0.0,,775.0,88.88889,0,0,0,0,0,0,,0,,0,1557839025.0,1557839025.0,used,0.2
3414,137,924,90.0,100.0,0.0,,924.0,90.0,0,0,0,0,0,0,,0,,0,1561976150.0,1561976150.0,used,0.5
3074,32,775,100.0,100.0,0.0,,775.0,100.0,0,0,0,0,0,0,,0,,0,1557841695.0,1557841695.0,used,0.2
3095,127,844,10.0,12.0,0.0,,844.0,10.0,0,0,0,0,0,0,,0,,0,1557838211.0,1557838211.0,used,1.0
3082,27,775,,500.0,0.0,,,455.1768,0,0,0,0,0,0,,0,,0,,1557841695.0,unknown,
3453,148,3,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,unknown,
3084,38,449,,900.0,0.0,,,735.29937,0,0,0,0,0,0,,0,,0,,1557926347.0,used,1.0
3090,35,449,54.54545,100.0,0.0,,449.0,54.54545,0,0,0,0,0,0,,0,,0,1557913720.0,1557913720.0,used,0.11111
3092,36,449,57.14286,100.0,0.0,,449.0,57.14286,0,0,0,0,0,0,,0,,0,1557926347.0,1557926347.0,used,0.11111
3083,28,449,72.22217,100.0,0.0,,449.0,72.22217,0,0,0,0,0,0,,0,,0,1557832716.0,1557832716.0,used,0.11111
3091,34,449,75.0,100.0,0.0,,449.0,75.0,0,0,0,0,0,0,,0,,0,1557912191.0,1557912191.0,used,0.11111
3508,37,989,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3500,29,989,100.0,100.0,0.0,,989.0,100.0,0,0,0,0,0,0,,0,,0,1562667762.0,1562667762.0,used,0.11111
3501,32,989,100.0,100.0,0.0,,989.0,100.0,0,0,0,0,0,0,,0,,0,1562654239.0,1562654239.0,used,0.11111
3502,30,989,100.0,100.0,0.0,,989.0,100.0,0,0,0,0,0,0,,0,,0,1562651985.0,1562651985.0,used,0.11111
3503,31,989,100.0,100.0,0.0,,989.0,100.0,0,0,0,0,0,0,,0,,0,1562653163.0,1562653163.0,used,0.11111
3504,33,989,100.0,100.0,0.0,,989.0,100.0,0,0,0,0,0,0,,0,,0,1562655295.0,1562655295.0,used,0.11111
3505,35,989,100.0,100.0,0.0,,989.0,100.0,0,0,0,0,0,0,,0,,0,1562657079.0,1562657079.0,used,0.11111
3506,34,989,100.0,100.0,0.0,,989.0,100.0,0,0,0,0,0,0,,0,,0,1562655891.0,1562655891.0,used,0.11111
3507,36,989,100.0,100.0,0.0,,989.0,100.0,0,0,0,0,0,0,,0,,0,1562660019.0,1562660019.0,used,0.11111
3112,37,866,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3111,36,866,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3110,34,866,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3109,35,866,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3100,138,228,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3101,139,228,,2.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3098,132,228,,200.0,0.0,,,140.0,0,0,0,0,0,0,,0,,0,,1557920829.0,unknown,
3108,33,866,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3099,137,228,40.0,100.0,0.0,,228.0,40.0,0,0,0,0,0,0,,0,,0,1557920829.0,1557920829.0,used,0.5
3097,140,228,100.0,100.0,0.0,,228.0,100.0,0,0,0,0,0,0,,0,,0,,1557917906.0,used,0.5
2959,28,185,88.88883,100.0,0.0,,185.0,88.88883,0,0,0,0,0,0,,0,,0,1557152216.0,1557152216.0,used,0.5
3088,31,449,87.5,100.0,0.0,,449.0,87.5,0,0,0,0,0,0,,0,,0,1557840596.0,1557840596.0,used,0.11111
3086,32,449,88.88889,100.0,0.0,,449.0,88.88889,0,0,0,0,0,0,,0,,0,1557848285.0,1557848285.0,used,0.11111
3085,29,449,100.0,100.0,0.0,,449.0,100.0,0,0,0,0,0,0,,0,,0,1557834062.0,1557834062.0,used,0.11111
3087,30,449,100.0,100.0,0.0,,449.0,100.0,0,0,0,0,0,0,,0,,0,1557835103.0,1557835103.0,used,0.11111
3089,33,449,100.0,100.0,0.0,,449.0,100.0,0,0,0,0,0,0,,0,,0,1557849677.0,1557849677.0,used,0.11111
2961,29,185,100.0,100.0,0.0,,185.0,100.0,0,0,0,0,0,0,,0,,0,1557926659.0,1557926659.0,used,0.5
3107,31,866,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3106,30,866,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3105,32,866,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3119,31,842,93.75,100.0,0.0,,842.0,93.75,0,0,0,0,0,0,,0,,0,1559259709.0,1559259709.0,used,0.25
3118,30,842,100.0,100.0,0.0,,842.0,100.0,0,0,0,0,0,0,,0,,0,1558916964.0,1558916964.0,used,0.25
3104,29,866,90.90909,100.0,0.0,,866.0,90.90909,0,0,0,0,0,0,,0,,0,1558972556.0,1558972556.0,used,0.5
3418,132,470,,100.0,0.0,,,100.0,0,0,0,0,0,0,,0,,0,,1562160955.0,unknown,
3417,140,470,100.0,100.0,0.0,,470.0,100.0,0,0,0,0,0,0,,0,,0,,1562160955.0,used,1.0
3124,37,842,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3123,36,842,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3122,34,842,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3121,35,842,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3120,33,842,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3419,137,470,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3116,29,842,100.0,100.0,0.0,,842.0,100.0,0,0,0,0,0,0,,0,,0,1558916429.0,1558916429.0,used,0.25
3117,32,842,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3102,28,866,97.22217,100.0,0.0,,866.0,97.22217,0,0,0,0,0,0,,0,,0,1558969551.0,1558969551.0,used,0.5
3420,138,470,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3421,139,470,,2.0,1.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3114,28,842,100.0,100.0,0.0,,842.0,100.0,0,0,0,0,0,0,,0,,0,1558913820.0,1558913820.0,used,0.25
3125,27,842,,400.0,0.0,,,393.75,0,0,0,0,0,0,,0,,0,,1559259709.0,unknown,
3103,38,866,,200.0,0.0,,,188.13126,0,0,0,0,0,0,,0,,0,,1558972556.0,used,1.0
3113,27,866,,200.0,0.0,,,188.13126,0,0,0,0,0,0,,0,,0,,1558972556.0,unknown,
3459,132,60,,100.0,0.0,,,100.0,0,0,0,0,0,0,,0,,0,,1562360209.0,unknown,
3460,137,60,,100.0,0.0,,,,0,0,0,0,0,0,,0,,0,,,novalue,0.0
3458,140,60,100.0,100.0,0.0,,60.0,100.0,0,0,0,0,0,0,,0,,0,,1562360209.0,used,1.0
